Filename,RelFreq_NOUN,RelFreq_VERB,RelFreq_ADJ,RelFreq_ADV,Unique_PER,Unique_LOC,Unique_ORG
3012.a2.txt,1498.67,1153.85,623.34,543.77,0,0,1
3013.a2.txt,1580.35,1367.86,730.41,305.44,0,0,2
3018.a2.txt,2002.21,1194.69,1050.88,619.47,1,0,2
3020.a2.txt,2087.26,896.23,742.92,330.19,2,1,0
3023.a2.txt,1706.1,1307.6,660.02,460.77,0,0,0
3026.a2.txt,2250.0,1114.58,635.42,458.33,0,0,1
3028.a2.txt,2280.22,796.7,824.18,439.56,1,0,3
3033.a2.txt,1906.19,1277.45,628.74,449.1,1,0,1
3035.a2.txt,1708.93,1190.74,716.65,385.89,0,0,4
3036.a2.txt,2313.94,1177.27,703.65,378.89,0,0,0
3037.a2.txt,2193.63,894.61,955.88,453.43,2,0,1
3040.a2.txt,1593.14,1311.27,575.98,551.47,0,0,2
3041.a2.txt,2239.34,1101.9,639.81,272.51,1,1,3
3042.a2.txt,1795.87,1214.47,904.39,723.51,0,0,0
3044.a2.txt,1444.72,1055.28,791.46,452.26,0,1,6
3045.a2.txt,1890.5,1105.37,940.08,433.88,0,0,1
3062.a2.txt,1703.79,1224.94,545.66,423.16,0,0,0
3063.a2.txt,1700.0,1000.0,888.89,533.33,1,1,3
3064.a2.txt,1944.11,1069.26,826.25,400.97,0,0,0
3065.a2.txt,2332.88,1159.62,995.91,532.06,1,0,0
3067.a2.txt,1940.49,1125.49,750.32,362.23,1,1,0
3068.a2.txt,1801.47,1078.43,698.53,514.71,0,1,1
3072.a2.txt,1856.35,983.43,817.68,607.73,1,0,0
4001.a2.txt,1736.97,1339.95,707.2,496.28,0,0,1
4002.a2.txt,2177.42,1129.03,633.64,368.66,0,0,0
4003.a2.txt,1846.15,1371.79,551.28,435.9,0,0,0
4004.a2.txt,2225.06,1125.32,703.32,421.99,0,0,0
4005.a2.txt,2207.42,970.5,1008.56,399.62,0,0,1
4006.a2.txt,2097.19,1010.23,946.29,396.42,1,0,1
4008.a2.txt,1576.43,1162.42,668.79,796.18,0,0,0
4009.a2.txt,1708.86,1223.63,506.33,379.75,0,0,0
4010.a2.txt,2022.61,1092.96,1030.15,502.51,0,0,0
4011.a2.txt,2093.33,1320.0,586.67,440.0,1,0,2
4012.a2.txt,2004.92,1205.41,824.11,418.2,0,0,2
4013.a2.txt,2039.75,1140.17,826.36,418.41,2,0,0
4014.a2.txt,2137.5,912.5,825.0,500.0,2,0,4
4015.a2.txt,2191.62,994.01,802.4,407.19,0,0,2
4016.a2.txt,1562.5,1413.69,669.64,372.02,0,0,0
4017.a2.txt,1940.93,896.62,896.62,706.75,2,0,1
4018.a2.txt,1746.03,1184.37,610.5,488.4,0,0,1
4019.a2.txt,1585.68,1508.95,805.63,549.87,0,0,0
4020.a2.txt,1626.98,978.84,767.2,489.42,3,0,3
4021.a2.txt,1619.98,1242.39,560.29,511.57,0,0,1
4022.a2.txt,1959.46,1283.78,581.08,432.43,0,0,0
4023.a2.txt,1520.0,1453.33,546.67,493.33,0,0,0
4024.a2.txt,1775.92,1001.19,858.16,607.87,0,0,0
4025.a2.txt,1831.96,1129.48,743.8,716.25,0,0,0
4026.a2.txt,2149.88,970.52,884.52,466.83,4,1,1
4027.a2.txt,2052.86,916.3,933.92,440.53,0,0,1
4028.a2.txt,1902.38,1276.6,713.39,575.72,1,0,1
4029.a2.txt,1971.83,1253.52,563.38,422.54,1,0,2
4030.a2.txt,1917.48,983.01,618.93,752.43,1,0,0
4032.a2.txt,2044.03,1016.77,974.84,545.07,0,1,1
4033.a2.txt,1275.4,1365.69,632.05,598.19,0,0,0
4035.a2.txt,2104.54,1224.21,701.51,660.25,0,0,2
4036.a2.txt,1640.62,1184.9,846.35,937.5,1,0,1
4037.a2.txt,2274.46,1041.93,609.91,266.84,0,0,0
4039.a2.txt,1514.14,1181.36,615.64,415.97,2,0,0
4040.a2.txt,1696.43,1084.18,522.96,446.43,1,0,0
4041.a2.txt,1744.97,1465.32,648.77,413.87,0,0,0
4042.a2.txt,2018.35,1166.45,602.88,288.34,0,0,0
4043.a2.txt,1323.16,1259.54,877.86,750.64,0,0,1
4044.a2.txt,1882.91,1344.94,696.2,490.51,3,0,1
4045.a2.txt,1577.73,974.48,742.46,684.45,0,0,2
4048.a2.txt,2148.34,895.14,920.72,524.3,0,0,1
5001.a2.txt,1885.03,748.66,802.14,574.87,6,0,1
5002.a2.txt,1507.76,1252.77,654.1,509.98,0,1,1
5003.a2.txt,1869.16,1054.74,1014.69,654.21,0,0,1
5004.a2.txt,1488.25,1240.21,469.97,404.7,1,0,2
5005.a2.txt,1736.03,1129.61,606.42,451.84,0,0,0
5006.a2.txt,2102.19,1051.09,1313.87,335.77,0,1,2
5007.a2.txt,2074.07,1037.04,814.81,246.91,1,0,0
5008.a2.txt,2195.12,1084.01,962.06,460.7,0,0,0
5010.a2.txt,1596.39,923.69,793.17,692.77,2,2,6
5011.a2.txt,1653.94,1043.26,826.97,674.3,3,1,1
5012.a2.txt,2456.5,1177.07,880.25,583.42,0,0,2
5013.a2.txt,1625.39,1114.55,743.03,526.32,5,1,1
5014.a2.txt,1730.77,1269.23,538.46,410.26,0,0,0
5016.a2.txt,1727.67,1244.51,614.93,190.34,0,0,0
5017.a2.txt,1797.88,1092.83,975.32,611.05,2,0,0
5018.a2.txt,1762.59,1103.12,839.33,623.5,0,0,0
5020.a2.txt,1773.74,1089.39,865.92,474.86,0,0,0
5021.a2.txt,1825.49,1159.59,619.98,459.24,0,0,0
5022.a2.txt,1884.06,922.27,1001.32,553.36,0,0,0
5023.a2.txt,1601.12,1207.87,660.11,688.2,0,0,0
5024.a2.txt,1524.97,877.19,688.26,620.78,2,1,5
5025.a2.txt,1876.71,1054.79,657.53,684.93,4,0,0
5026.a2.txt,1700.84,1037.39,832.33,615.2,0,1,7
5027.a2.txt,1419.35,1122.58,696.77,477.42,0,0,1
5028.a2.txt,1425.0,937.5,612.5,600.0,0,1,4
5029.a2.txt,1907.22,1237.11,682.99,476.8,1,0,1
5030.a2.txt,1879.11,972.4,854.14,538.76,2,0,0
5031.a2.txt,2298.04,996.08,713.73,658.82,0,0,0
5032.a2.txt,2156.33,1064.69,862.53,579.51,0,1,1
5033.a2.txt,1561.71,1335.01,591.94,465.99,0,0,1
5034.a2.txt,1806.45,1277.42,851.61,490.32,1,0,1
5035.a2.txt,1978.47,1211.31,874.83,726.78,0,0,1
5036.a2.txt,2116.4,1044.97,886.24,291.01,0,0,0
5037.a2.txt,1925.93,987.65,777.78,530.86,0,0,0
5038.a2.txt,1984.64,1049.94,947.5,550.58,1,0,0
5039.a2.txt,1820.51,948.72,820.51,423.08,1,1,5
5040.a2.txt,2077.42,1212.9,632.26,554.84,0,0,2
5041.a2.txt,1838.13,1289.44,727.02,425.24,0,0,0
5042.a2.txt,2277.23,1150.99,767.33,334.16,0,0,0
5043.a2.txt,1902.89,1391.08,656.17,721.78,0,0,0
5044.a2.txt,2705.88,1189.54,614.38,418.3,0,0,0
5045.a2.txt,1985.38,986.6,840.44,426.31,1,9,4
5046.a2.txt,1800.0,1293.33,840.0,600.0,0,0,1
5047.a2.txt,2027.97,1235.43,664.34,536.13,0,0,0
5048.a2.txt,1589.24,1295.84,574.57,562.35,0,0,0
5049.a2.txt,1838.44,1169.92,668.52,696.38,0,2,1
